fuel_type,body_type,kilometer,transmission_type,owner_no,brand,model,model_year,price,registration_year,seats_count,RDO_no,car_engine_cc,mileage,color,gear_box,location,age
Petrol,Hatchback,23696,Manual,1,Hyundai,Hyundai i20,2013,311000.0,2013,5,UP16,1197,18.5,Brown,5,kolkata,10
Diesel,MUV,112000,Manual,1,Toyota,Toyota Innova,2016,950000.0,2016,8,WB02,2494,12.99,White,5,kolkata,7
Petrol,Hatchback,7569,Manual,1,Maruti,Maruti Alto 800,2020,305000.0,2020,5,WB10,796,22.05,Blue,5,kolkata,3
Petrol,Hatchback,18800,Automatic,1,Maruti,Maruti Swift,2019,583000.0,2019,5,WB10,1197,21.21,Blue,5,kolkata,4
Petrol,Hatchback,32147,Automatic,1,Renault,Renault KWID,2018,250000.0,2018,5,WB24,999,24.04,Red,5,kolkata,5
Petrol,SUV,27000,Manual,1,Ford,Ford Ecosport,2016,430000.0,2016,5,WB08,1497,17.0,White,5,kolkata,7
Petrol,Hatchback,35100,Manual,1,Chevrolet,Chevrolet Beat,2010,150000.0,2010,5,WB20,1199,18.6,Green,5,kolkata,13
Petrol,SUV,20000,Manual,1,Tata,Tata Nexon,2022,650000.0,2022,5,,1199,17.33,Others,6,kolkata,1
Petrol,Hatchback,31458,Manual,1,Hyundai,Hyundai Grand i10,2014,330000.0,2014,5,WB26,1197,18.9,Silver,5,kolkata,9
Petrol,Sedan,12000,Automatic,1,Audi,Audi A4,2015,1499000.0,2015,5,WB02,1798,15.64,White,8,kolkata,8
Petrol,Sedan,10000,Manual,1,Honda,Honda Amaze,2021,675000.0,2021,5,,1199,18.6,Black,5,kolkata,2
Diesel,SUV,32000,Automatic,1,Maruti,Maruti Vitara Brezza,2018,775000.0,2018,5,WB02,1248,24.3,Cherry Red,5,kolkata,5
Diesel,Hatchback,37659,Manual,1,Maruti,Maruti Swift,2012,280000.0,2012,5,WB02,1248,22.9,Orange,5,kolkata,11
Petrol,Sedan,31479,Automatic,1,Maruti,Maruti Swift Dzire,2020,588000.0,2020,5,Wb02,1197,22.61,Blue,5,kolkata,3
Petrol,Hatchback,10998,Manual,1,Maruti,Maruti Alto 800,2019,329000.0,2019,5,WB18,796,22.05,Silver,5,kolkata,4
Petrol,Hatchback,10000,Automatic,1,Renault,Renault KWID,2021,459999.99999999994,2021,5,WB02,999,22.0,Gray,5,kolkata,2
Cng,Hatchback,27370,Manual,1,Maruti,Maruti Wagon R,2021,479000.0,2021,5,WB02,998,32.52,White,5,kolkata,2
Petrol,Hatchback,39714,Manual,1,Maruti,Maruti Swift,2016,380000.0,2016,5,WB02,1197,20.4,Silver,5,kolkata,7
Petrol,Hatchback,34000,Manual,1,Hyundai,Hyundai EON,2015,235000.0,2015,5,WB16,814,21.1,Blue,5,kolkata,8
Petrol,Hatchback,41469,Manual,2,Hyundai,Hyundai i10,2015,309000.0,2016,5,WB20,1197,20.36,Grey,5,kolkata,7
Petrol,Hatchback,6033,Manual,1,Maruti,Maruti Baleno,2019,670000.0,2019,5,WB08,1197,21.4,Grey,5,kolkata,4
Petrol,Hatchback,28036,Manual,1,Maruti,Maruti Alto 800,2017,269000.0,2017,5,WB74,796,24.7,White,5,kolkata,6
Petrol,Hatchback,19631,Manual,1,Maruti,Maruti Alto 800,2014,248000.0,2014,5,WB24,796,22.74,Red,5,kolkata,9
Diesel,SUV,70000,Manual,1,Mahindra,Mahindra KUV 100,2016,300000.0,2016,6,WB02,1198,25.32,Others,5,kolkata,7
Petrol,Sedan,50000,Manual,1,Honda,Honda City,2015,459999.99999999994,2015,5,WB02,1497,17.8,Silver,5,kolkata,8
Diesel,SUV,33197,Manual,1,Mahindra,Mahindra XUV500,2020,1075000.0,2020,7,WB12,2179,15.1,White,6,kolkata,3
Petrol,Hatchback,29000,Manual,1,Maruti,Maruti Baleno,2018,570000.0,2018,5,WB10,1197,21.4,Grey,5,kolkata,5
Petrol,SUV,60000,Automatic,1,Tata,Tata Nexon,2021,975000.0,2021,5,WB02,1199,16.35,Green,6,kolkata,2
Petrol,Hatchback,48000,Manual,1,Maruti,Maruti Wagon R,2018,330000.0,2018,5,WB10,998,20.51,Grey,5,kolkata,5
Petrol,Hatchback,10000,Manual,1,Hyundai,Hyundai EON,2013,220000.00000000003,2013,5,WB02,814,21.1,Others,5,kolkata,10
Petrol,Hatchback,41000,Manual,1,Maruti,Maruti Swift,2018,495000.0,2018,5,WB10,1197,22.0,Sunset Red,5,kolkata,5
Diesel,SUV,79955,Manual,2,Mahindra,Mahindra Scorpio,2017,890000.0,2017,9,WB02,1997,15.4,White,5,kolkata,6
Diesel,Sedan,25910,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,3500000.0,2020,5,JH05,2143,19.27,White,7,kolkata,3
Petrol,Hatchback,44446,Manual,2,Hyundai,Hyundai EON,2018,279000.0,2018,5,WB30,814,21.1,Red,5,kolkata,5
Diesel,Hatchback,30658,Manual,1,Tata,Tata Tiago,2018,424000.0,2018,5,Wb24,1047,27.28,Red,5,kolkata,5
Petrol,Sedan,44000,Manual,1,Honda,Honda City,2017,595000.0,2017,5,WB02,1497,17.8,Red,5,kolkata,6
Petrol,Hatchback,55073,Manual,1,Tata,Tata Tiago,2017,352000.0,2017,5,WB08,1199,23.84,Others,5,kolkata,6
Petrol,Sedan,43886,Automatic,1,Toyota,Toyota Corolla Altis,2012,480999.99999999994,2012,5,WB06,1794,14.53,White,7,kolkata,11
Diesel,MUV,20000,Manual,1,Mahindra,Mahindra Marazzo,2022,1090000.0,2022,8,WB20,1497,17.3,Others,6,kolkata,1
Petrol,Sedan,118569,Manual,2,Honda,Honda City,2016,463999.99999999994,2016,5,WB08,1497,17.8,Silver,5,kolkata,7
Diesel,Sedan,30000,Manual,1,Volkswagen,Volkswagen Vento,2014,340000.0,2014,5,WB02,1498,20.34,Others,5,kolkata,9
Petrol,Hatchback,18060,Manual,1,Maruti,Maruti Alto 800,2019,352000.0,2020,5,WB26,796,24.7,Red,5,kolkata,3
Petrol,Sedan,94042,Manual,1,Honda,Honda Amaze,2014,319000.0,2014,5,WB02,1198,18.0,Others,5,kolkata,9
Diesel,SUV,90438,Manual,1,Mahindra,Mahindra Scorpio,2017,1075000.0,2017,8,WB02,2179,15.4,Black,5,kolkata,6
Petrol,Hatchback,120000,Manual,2,Maruti,Maruti Wagon R,2009,140000.0,2009,5,,998,18.9,Gray,5,kolkata,14
Petrol,Hatchback,80000,Manual,1,Hyundai,Hyundai Santro Xing,2009,125000.0,2009,5,WB06,1086,17.92,Others,5,kolkata,14
Diesel,SUV,50000,Manual,1,Jeep,Jeep Compass,2018,1200000.0,2018,5,WB08,1956,17.1,Others,6,kolkata,5
Petrol,Hatchback,60000,Manual,3,Maruti,Maruti Ritz,2010,160000.0,2010,5,,1197,18.5,Others,5,kolkata,13
Petrol,Hatchback,70000,Manual,2,Maruti,Maruti Estilo,2010,120000.0,2010,7,,1086,19.5,Others,5,kolkata,13
Petrol,SUV,30000,Automatic,2,MG,MG Hector,2020,1499000.0,2020,5,WB40,1451,13.96,Others,6,kolkata,3
Petrol,SUV,975000,Manual,1,Kia,Kia Sonet,2021,975000.0,2021,5,WB74,998,18.2,Black,6,kolkata,2
Diesel,SUV,55000,Manual,1,Hyundai,Hyundai Creta,2018,999000.0,2018,5,WB02,1582,19.67,Grey,6,kolkata,5
Diesel,Sedan,30000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,2500000.0,2017,5,WB02,2143,19.27,Others,7,kolkata,6
Petrol,Hatchback,104900,Manual,1,Hyundai,Hyundai i10,2010,196000.0,2010,5,WB26,1197,20.36,Golden,5,kolkata,13
Petrol,Sedan,24092,Manual,2,Toyota,Toyota Yaris,2018,683000.0,2018,5,WB02,1496,17.1,Brown,6,kolkata,5
Diesel,Sedan,90000,Manual,2,Maruti,Maruti Swift Dzire,2017,500000.0,2017,5,,1248,26.59,Others,5,kolkata,6
Petrol,Hatchback,28519,Manual,1,Tata,Tata Altroz,2020,649000.0,2020,5,WB06,1199,19.33,Golden,5,kolkata,3
Petrol,Hatchback,88785,Manual,1,Honda,Honda Jazz,2016,386000.0,2016,5,WB02,1199,18.7,Silver,5,kolkata,7
Petrol,Hatchback,90000,Manual,2,Volkswagen,Volkswagen Polo,2015,300000.0,2015,5,WB06,1199,16.2,Others,5,kolkata,8
Diesel,MUV,79755,Manual,1,Tata,Tata Hexa,2019,888000.0000000001,2019,7,Wb02,2179,17.6,Blue,6,kolkata,4
Petrol,Hatchback,80000,Manual,2,Hyundai,Hyundai i20,2017,560000.0,2017,5,WB02,1197,18.6,Silver,5,kolkata,6
Petrol,Hatchback,68832,Manual,2,Mahindra,Mahindra KUV 100 NXT,2017,436000.00000000006,2017,5,WB08,1198,18.15,Silver,5,kolkata,6
Diesel,SUV,70857,Manual,2,Jeep,Jeep Compass,2017,1032000.0,2017,5,WB74,1956,16.3,Silver,6,kolkata,6
Petrol,Sedan,50000,Manual,3,Honda,Honda City,2010,270000.0,2010,5,WB06,1497,17.0,Others,5,kolkata,13
Diesel,Sedan,80000,Manual,1,Maruti,Maruti Ciaz,2015,475000.0,2015,5,MH04,1248,26.21,Others,5,kolkata,8
Diesel,Hatchback,110000,Manual,2,Maruti,Maruti Ritz,2010,140000.0,2010,5,,1248,21.1,Others,5,kolkata,13
Petrol,Hatchback,60000,Manual,1,Maruti,Maruti Wagon R,2013,320000.0,2013,5,,998,20.51,Others,5,kolkata,10
Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai Grand i10,2014,340000.0,2014,5,,1197,18.9,Others,5,kolkata,9
Petrol,Sedan,100000,Manual,2,Maruti,Maruti Swift Dzire,2011,250000.0,2011,5,,1298,17.5,Others,5,kolkata,12
Petrol,Sedan,38000,Manual,1,Hyundai,Hyundai Xcent,2014,325000.0,2014,5,WB02,1197,19.1,Silver,5,kolkata,9
Petrol,Hatchback,60000,Manual,5,Hyundai,Hyundai i20,2013,260000.0,2013,5,,1197,18.5,Others,5,kolkata,10
Diesel,MUV,55000,Manual,2,Toyota,Toyota Innova,2014,799000.0,2014,8,WB02,2494,12.99,Silver,5,kolkata,9
Petrol,Sedan,60000,Manual,1,Hyundai,Hyundai Xcent,2015,400000.0,2015,5,WB02,1197,19.1,Others,5,kolkata,8
Petrol,SUV,4034,Manual,1,Hyundai,Hyundai Venue,2022,956000.0,2022,5,WB06,998,18.27,Blue,6,kolkata,1
Diesel,Hatchback,28614,Manual,2,Chevrolet,Chevrolet Beat,2014,210000.0,2014,5,wb52,936,25.44,Silver,5,kolkata,9
Petrol,Hatchback,60000,Manual,1,Maruti,Maruti Wagon R,2010,240000.0,2010,5,,998,18.9,Others,5,kolkata,13
Petrol,Hatchback,34895,Manual,1,Maruti,Maruti Alto 800,2015,239000.0,2015,5,WB32,796,22.74,White,5,kolkata,8
Petrol,Hatchback,5891,Automatic,1,Maruti,Maruti Baleno,2021,861000.0,2021,5,WB02,1197,19.56,Silver,4,kolkata,2
Petrol,Sedan,28204,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2017,3500000.0,2017,5,MH14,1991,12.0,Brown,7,kolkata,6
Petrol,Hatchback,17776,Automatic,2,Maruti,Maruti Ignis,2020,598000.0,2020,5,WB02,1197,20.89,Blue,5,kolkata,3
Diesel,Sedan,66000,Manual,1,Honda,Honda City,2017,750000.0,2017,5,WB02,1498,26.0,White,6,kolkata,6
Petrol,Hatchback,10667,Automatic,1,Maruti,Maruti Wagon R,2020,559000.0,2020,5,WB10,1197,20.52,Silver,5,kolkata,3
Diesel,SUV,27218,Manual,1,Kia,Kia Sonet,2021,1035000.0,2021,5,WB12,1493,18.4,Red,6,kolkata,2
Petrol,Coupe,170,Automatic,1,BMW,BMW 3 Series Gran Limousine,2023,5895000.0,2023,5,WB02,1998,15.39,White,8,kolkata,0
Petrol,Hatchback,28000,Manual,1,Ford,Ford Figo,2015,259000.0,2015,5,WB02,1196,18.16,Grey,5,kolkata,8
Petrol,Coupe,12300,Automatic,2,Audi,Audi S5 Sportback,2021,5950000.0,2021,5,WB02,2994,29.0,Blue,8,kolkata,2
Petrol,SUV,10372,Automatic,2,Kia,Kia Seltos,2020,1300000.0,2020,5,WB02,1497,14.0,White,5,kolkata,3
Petrol,Hatchback,6000,Manual,1,Maruti,Maruti Baleno,2019,650000.0,2019,5,WB20,1197,21.4,Blue,5,kolkata,4
Petrol,SUV,30022,Automatic,1,Jeep,Jeep Compass,2018,1099000.0,2018,5,WB02,1368,14.1,Grey,7,kolkata,5
Petrol,SUV,47000,Automatic,1,Jeep,Jeep Compass,2018,999000.0,2018,5,WB08,1368,16.0,White,7,kolkata,5
Diesel,SUV,50247,Automatic,2,Land Rover,Land Rover Range Rover Evoque,2021,5400000.0,2021,5,JH01,1997,19.0,Silicon Silver,9,kolkata,2
Petrol,Hatchback,2704,Manual,1,Maruti,Maruti S-Presso,2022,553000.0,2022,5,WB26,998,21.7,Silver,5,kolkata,1
Petrol,Hatchback,14425,Manual,1,Maruti,Maruti Celerio,2022,632000.0,2022,5,WB18,998,24.97,Brown,5,kolkata,1
Petrol,Hatchback,40000,Manual,1,Maruti,Maruti Ignis,2018,330000.0,2018,5,WB02,1197,20.89,Others,5,kolkata,5
Petrol,Sedan,32488,Automatic,2,Volkswagen,Volkswagen Vento,2017,690000.0,2018,5,WB02,1197,18.19,Silver,7,kolkata,5
Petrol,Hatchback,73949,Manual,2,Honda,Honda Brio,2012,219000.0,2012,5,WB06,1198,19.4,Others,5,kolkata,11
Petrol,Hatchback,40000,Automatic,1,Maruti,Maruti Celerio,2018,350000.0,2018,5,WB06,998,23.1,Silver,5,kolkata,5
Petrol,Hatchback,55920,Manual,2,Hyundai,Hyundai Grand i10,2014,338000.0,2014,5,WB08,1197,18.9,Others,5,kolkata,9
Petrol,SUV,30000,Manual,1,Ford,Ford Ecosport,2017,500000.0,2017,5,WW06,1497,17.0,Others,5,kolkata,6
Petrol,Hatchback,33805,Manual,1,Maruti,Maruti Swift,2014,408000.0,2014,5,WB12,1197,22.38,Others,5,kolkata,9
Petrol,Sedan,73781,Manual,1,Hyundai,Hyundai Xcent,2014,289000.0,2014,5,WB02,1197,19.1,Others,5,kolkata,9
Petrol,Hatchback,50000,Manual,2,Maruti,Maruti Alto 800,2015,229999.99999999997,2015,5,WB74,796,22.74,White,5,kolkata,8
Petrol,Hatchback,65000,Manual,1,Hyundai,Hyundai i20,2014,395000.0,2014,5,WB02,1197,18.6,Red,5,kolkata,9
Petrol,Hatchback,48072,Manual,2,Hyundai,Hyundai i20,2011,220000.00000000003,2011,5,WB26,1197,18.5,Grey,5,kolkata,12
Petrol,SUV,75420,Automatic,1,Kia,Kia Seltos,2020,1200000.0,2020,5,CG04,1353,16.5,Red,7,kolkata,3
Diesel,Sedan,16100,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2019,3050000.0,2019,5,WB02,1950,12.6,Blue,9,kolkata,4
Diesel,SUV,40722,Manual,1,Maruti,Maruti Vitara Brezza,2018,725000.0,2018,5,WB06,1248,24.3,Red,5,kolkata,5
Petrol,Hatchback,40000,Manual,1,Maruti,Maruti Swift,2015,430000.0,2015,5,,1197,21.21,Others,5,kolkata,8
Petrol,Hatchback,50000,Manual,1,Maruti,Maruti Swift,2008,200000.0,2008,5,,1298,16.1,Silver,5,kolkata,15
Petrol,Hatchback,50000,Manual,2,Maruti,Maruti Estilo,2009,120000.0,2009,5,,1086,19.5,Gold,5,kolkata,14
Petrol,Sedan,40000,Manual,3,Volkswagen,Volkswagen Ameo,2017,470000.0,2017,5,WB02,1198,17.0,Others,5,kolkata,6
Petrol,Hatchback,3188,Manual,1,Maruti,Maruti Alto 800,2017,296000.0,2017,5,AN01,796,22.05,White,5,kolkata,6
Petrol,Hatchback,34233,Manual,1,Hyundai,Hyundai i20,2019,527000.0,2019,5,WB02,1197,18.6,Red,5,kolkata,4
Petrol,Hatchback,50000,Manual,2,Hyundai,Hyundai Santro Xing,2010,140000.0,2010,5,WB06,1086,10.0,Others,5,kolkata,13
Petrol,Sedan,51767,Automatic,1,Honda,Honda City,2016,591000.0,2016,5,WB02,1497,18.0,Black,5,kolkata,7
Petrol,Hatchback,40965,Manual,1,Hyundai,Hyundai i20,2018,480000.0,2018,5,WB02,1197,18.6,Blue,5,kolkata,5
Petrol,Sedan,70000,Manual,2,Hyundai,Hyundai Verna,2011,250000.0,2011,5,WB06,1591,17.01,Others,5,kolkata,12
Petrol,SUV,8176,Manual,2,Tata,Tata Nexon,2022,822000.0000000001,2022,5,WB02,1199,17.33,Red,6,kolkata,1
Petrol,Hatchback,10000,Manual,1,Renault,Renault KWID,2022,509999.99999999994,2022,5,,999,21.74,Others,5,kolkata,1
Petrol,Sedan,13327,Manual,2,Toyota,Toyota Yaris,2018,681000.0,2019,5,WB12,1496,17.1,Red,6,kolkata,4
Petrol,SUV,57167,Automatic,2,Ford,Ford Ecosport,2019,735000.0,2019,5,WB40,1497,14.8,Black,6,kolkata,4
Petrol,Sedan,35100,Manual,1,Volkswagen,Volkswagen Vento,2018,590000.0,2018,5,WB02,1598,16.09,Grey,5,kolkata,5
Petrol,Hatchback,120000,Manual,1,Hyundai,Hyundai i10,2010,170000.0,2010,5,,1197,20.36,Others,5,kolkata,13
Petrol,Hatchback,60000,Manual,2,Hyundai,Hyundai Santro Xing,2010,130000.0,2010,5,,1086,10.0,Others,5,kolkata,13
Petrol,Sedan,60000,Manual,1,Chevrolet,Chevrolet Aveo,2008,170000.0,2008,5,WB02,1399,14.4,Others,5,kolkata,15
Diesel,Sedan,30000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,3979999.9999999995,2020,5,,1950,12.6,Others,9,kolkata,3
Diesel,SUV,14000,Manual,0,Mahindra,Mahindra XUV700,2022,2220000.0,0,1,,2198,21.0,Blue,6,kolkata,2023
Petrol,Hatchback,10000,Manual,1,Maruti,Maruti Wagon R,2018,450000.0,2018,5,,998,20.51,Others,5,kolkata,5
Diesel,SUV,19500,Automatic,2,Volvo,Volvo XC60,2020,4700000.0,2020,5,WB02,1969,11.2,Black,8,kolkata,3
Diesel,Sedan,55000,Manual,1,Maruti,Maruti Ciaz,2015,450000.0,2015,5,WB02,1248,26.21,Brown,5,kolkata,8
Petrol,Sedan,50000,Manual,1,Hyundai,Hyundai Accent,2011,190000.0,2011,5,,1495,16.36,Others,5,kolkata,12
Diesel,Sedan,46980,Manual,2,Hyundai,Hyundai Verna,2015,494000.00000000006,2015,5,WB26,1582,23.9,Silver,6,kolkata,8
Petrol,Hatchback,40535,Manual,1,Maruti,Maruti Swift,2019,535000.0,2019,5,WB02,1197,22.38,Others,5,kolkata,4
Petrol,Hatchback,60020,Manual,1,Hyundai,Hyundai Santro Xing,2010,155000.0,2010,5,WB06,1086,17.92,Grey,5,kolkata,13
Petrol,Hatchback,787,Automatic,1,Renault,Renault KWID,2022,557000.0,2022,5,WB24,999,22.3,Green,5,kolkata,1
Cng,Hatchback,5870,Manual,1,Maruti,Maruti Wagon R,2022,674000.0,2022,5,WB06,998,34.05,Silver,5,kolkata,1
Diesel,Hatchback,50000,Manual,1,Renault,Renault Pulse,2013,180000.0,2013,5,,1461,23.08,Red,5,kolkata,10
Petrol,Hatchback,50714,Automatic,1,Maruti,Maruti Celerio,2014,318000.0,2014,5,WB06,998,26.68,Silver,5,kolkata,9
Petrol,Sedan,40000,Manual,1,Hyundai,Hyundai Xcent,2019,500000.0,2019,5,WB06,1197,20.14,Others,5,kolkata,4
Petrol,Hatchback,4187,Manual,1,Maruti,Maruti Alto 800,2020,403000.0,2020,5,WB26,796,22.05,Red,5,kolkata,3
Petrol,SUV,10164,Automatic,1,MG,MG Hector,2020,1513000.0,2020,5,WB02,1451,13.96,Silver,6,kolkata,3
Petrol,Sedan,13269,Manual,1,Hyundai,Hyundai Verna,2022,1030000.0000000001,2022,5,WB16,1497,17.7,Blue,6,kolkata,1
Diesel,SUV,90000,Manual,1,Mahindra,Mahindra Scorpio,2020,1530000.0,2020,7,,2179,15.4,Others,6,kolkata,3
Petrol,Sedan,16000,Manual,1,Hyundai,Hyundai Verna,2021,1050000.0,2021,5,WB32,1497,17.7,Red,6,kolkata,2
Petrol,Sedan,60000,Manual,1,Honda,Honda City,2021,810000.0,2021,5,WB06,1497,17.4,Others,5,kolkata,2
Petrol,Sedan,47114,Manual,2,Honda,Honda City,2010,235000.0,2010,5,WB06,1497,17.0,Golden,5,kolkata,13
Petrol,Sedan,50000,Manual,2,Honda,Honda City,2014,438999.99999999994,2014,5,WB02,1497,17.4,Others,5,kolkata,9
Petrol,Sedan,50000,Manual,2,Honda,Honda City,2014,438999.99999999994,2014,5,WB02,1497,17.4,Others,5,kolkata,9
Petrol,Hatchback,50000,Manual,2,Ford,Ford Figo,2011,200000.0,2011,5,KA04,1196,15.6,Others,5,kolkata,12
Petrol,Hatchback,20000,Manual,1,Chevrolet,Chevrolet Spark,2012,210000.0,2012,5,,995,16.2,Others,5,kolkata,11
Petrol,Hatchback,41424,Manual,2,Honda,Honda Brio,2013,225000.0,2013,5,WB02,1198,19.4,Silver,5,kolkata,10
Petrol,Hatchback,23829,Manual,2,Maruti,Maruti Alto 800,2020,378000.0,2020,5,WB08,796,22.05,Red,5,kolkata,3
Petrol,Sedan,44199,Manual,1,Honda,Honda City,2019,684000.0,2019,5,WB02,1497,17.4,Silver,5,kolkata,4
Petrol,Sedan,40000,Manual,1,Hyundai,Hyundai Verna,2018,800000.0,2018,5,,1591,17.0,Red,6,kolkata,5
Petrol,SUV,55625,Manual,1,Ford,Ford Ecosport,2015,419000.00000000006,2015,5,WB02,999,18.88,White,5,kolkata,8
Petrol,Hatchback,29230,Manual,1,Maruti,Maruti Wagon R,2015,309000.0,2015,5,WB08,998,20.51,Silver,5,kolkata,8
Petrol,Sedan,30000,Manual,1,Maruti,Maruti Swift Dzire,2017,525000.0,2017,5,WB24,1197,22.0,Others,5,kolkata,6
Petrol,Hatchback,25152,Manual,1,Volkswagen,Volkswagen Polo,2019,509999.99999999994,2019,5,WB06,999,17.74,White,5,kolkata,4
Diesel,Sedan,52224,Automatic,1,Audi,Audi A3,2020,2000000.0,2020,5,JH01,1968,20.38,Red,6,kolkata,3
Petrol,Sedan,62665,Manual,1,Maruti,Maruti Swift Dzire,2012,289000.0,2012,5,WB02,1197,22.41,Silver,5,kolkata,11
Petrol,Hatchback,76800,Manual,1,Maruti,Maruti Wagon R,2014,273000.0,2014,5,WB20,998,20.51,Brown,5,kolkata,9
Petrol,SUV,80000,Manual,1,Honda,Honda WR-V,2017,600000.0,2017,5,,1199,17.5,Others,5,kolkata,6
Petrol,SUV,37833,Manual,2,Ford,Ford Ecosport,2016,509999.99999999994,2016,5,WB02,1496,15.9,Silver,5,kolkata,7
Petrol,Hatchback,40000,Manual,1,Maruti,Maruti Alto 800,2015,300000.0,2015,5,,796,22.74,Others,5,kolkata,8
Diesel,SUV,72000,Automatic,2,Land Rover,Land Rover Freelander 2,2012,969999.9999999999,2012,5,,2179,12.35,Black,6,kolkata,11
Petrol,Sedan,30000,Automatic,1,Hyundai,Hyundai Elantra,2018,1400000.0,2018,5,,1999,14.62,Others,6,kolkata,5
Diesel,Sedan,80000,Manual,2,Hyundai,Hyundai Xcent,2014,300000.0,2014,5,,1120,24.4,Others,5,kolkata,9
Petrol,Sedan,30000,Automatic,1,Hyundai,Hyundai Elantra,2018,1500000.0,2018,5,,1999,14.62,Others,6,kolkata,5
Petrol,Hatchback,90000,Manual,2,Volkswagen,Volkswagen Polo,2014,290000.0,2014,5,,1198,16.47,Blue,5,kolkata,9
Diesel,MUV,113000,Manual,1,Toyota,Toyota Innova,2014,750000.0,2014,7,WB02,2494,12.99,Silver,5,kolkata,9
Petrol,Sedan,90000,Manual,2,Honda,Honda Civic,2012,350000.0,2012,5,WB06,1799,14.8,Others,5,kolkata,11
Diesel,Hatchback,92202,Manual,1,Maruti,Maruti Swift,2013,296000.0,2014,5,WB02,1248,22.9,Silver,5,kolkata,9
Petrol,Hatchback,79783,Manual,2,Hyundai,Hyundai Grand i10,2018,376000.0,2018,5,WB26,1197,18.9,Orange,5,kolkata,5
Petrol,Sedan,10000,Manual,1,Honda,Honda City,2022,1399000.0,2022,5,,1498,18.6,Others,6,kolkata,1
Petrol,Sedan,23227,Manual,2,Maruti,Maruti Swift Dzire,2021,690000.0,2021,5,WB08,1197,22.41,Others,5,kolkata,2
Petrol,Sedan,3089,Manual,3,Maruti,Maruti Ciaz,2019,714000.0,2019,5,WB24,1462,21.56,Red,5,kolkata,4
Petrol,Sedan,28546,Manual,1,Honda,Honda Amaze,2019,600000.0,2019,5,WB02,1199,18.6,Golden Brown,5,kolkata,4
Petrol,Hatchback,85435,Manual,1,Hyundai,Hyundai Grand i10,2016,342000.0,2016,5,WB06,1197,18.9,Orange,5,kolkata,7
Diesel,Sedan,20000,Automatic,2,Porsche,Porsche Panamera,2016,5000000.0,2016,5,JH01,2967,17.85,Black,8,kolkata,7
Petrol,Hatchback,83124,Manual,2,Honda,Honda Brio,2012,208000.0,2012,5,WB02,1198,19.4,Silver,5,kolkata,11
Petrol,Sedan,87859,Manual,2,Toyota,Toyota Etios,2014,279000.0,2014,5,WB02,1496,16.78,Others,5,kolkata,9
Diesel,Sedan,65000,Manual,1,Honda,Honda City,2017,600000.0,2017,5,WB02,1498,26.0,Brown,6,kolkata,6
Diesel,SUV,50000,Automatic,1,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2018,1450000.0,2018,7,WB24,2696,11.18,Black,5,kolkata,5
Petrol,Sedan,80000,Manual,3,Toyota,Toyota Etios,2012,225000.0,2012,5,WB02,1496,17.6,Others,5,kolkata,11
Petrol,Hatchback,25000,Manual,1,Hyundai,Hyundai Grand i10,2018,400000.0,2018,5,WB02,1197,18.9,Red,5,kolkata,5
Diesel,Sedan,120000,Manual,1,Hindustan Motors,Ambassador,2014,120000.0,2014,1,,1995,12.8,Yellow,5,kolkata,9
Petrol,Hatchback,3000,Manual,1,Hyundai,Hyundai i20,2019,625000.0,2019,5,WB12,1197,18.6,Grey,5,kolkata,4
Petrol,Hatchback,37001,Manual,1,Hyundai,Hyundai Grand i10,2018,385000.0,2018,5,WB96,1197,18.9,Grey,5,kolkata,5
Petrol,Hatchback,39000,Manual,1,Maruti,Maruti Swift,2013,335000.0,2013,5,WB02,1197,18.6,Red,5,kolkata,10
Petrol,Sedan,20000,Automatic,1,Honda,Honda City,2020,985000.0,2020,5,,1497,17.4,Black,4,kolkata,3
Diesel,Sedan,103033,Manual,3,Hyundai,Hyundai Xcent,2015,271000.0,2015,5,WB08,1120,24.4,Others,5,kolkata,8
Petrol,Hatchback,25968,Manual,1,Hyundai,Hyundai Grand i10,2017,480999.99999999994,2017,5,WB02,1197,18.9,Silver,5,kolkata,6
Petrol,Hatchback,150000,Manual,2,Maruti,Maruti Wagon R,2004,7500000.0,2004,5,,998,18.9,Yellow,5,kolkata,19
Petrol,Hatchback,11798,Manual,1,Maruti,Maruti Wagon R,2020,555000.0,2020,5,WB02,1197,20.52,Silver,5,kolkata,3
Petrol,Sedan,65814,Manual,1,Volkswagen,Volkswagen Ameo,2017,430000.0,2017,5,WB08,1198,17.0,White,5,kolkata,6
Petrol,SUV,69007,Manual,1,Kia,Kia Seltos,2021,1200000.0,2021,5,WB06,1497,16.8,White,6,kolkata,2
Diesel,Hatchback,71420,Manual,1,Maruti,Maruti Swift,2012,286000.0,2012,5,WB06,1248,22.9,Blue,5,kolkata,11
Petrol,Hatchback,10000,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,680000.0,2021,5,,1197,20.7,Blue,5,kolkata,2
